run_accession	study_accession	library_name	library_strategy	run_alias	fastq_ftp	sample_alias	sample_title
SRR19064601	PRJNA834801	DP135	WGS	DP135_S134_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064601/SRR19064601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064601/SRR19064601_2.fastq.gz	DP135	human gut metagenome
SRR19064605	PRJNA834801	DP132	WGS	DP132_S131_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/005/SRR19064605/SRR19064605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/005/SRR19064605/SRR19064605_2.fastq.gz	DP132	human gut metagenome
SRR19064610	PRJNA834801	DC044	WGS	DC044_S203_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064610/SRR19064610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19064610/SRR19064610_2.fastq.gz	DC044	human gut metagenome
SRR19064617	PRJNA834801	DP112	WGS	DP112_S111_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064617/SRR19064617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064617/SRR19064617_2.fastq.gz	DP112	human gut metagenome
SRR19064618	PRJNA834801	DP111	WGS	DP111_S110_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19064618/SRR19064618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19064618/SRR19064618_2.fastq.gz	DP111	human gut metagenome
SRR19064622	PRJNA834801	DP080	WGS	DP080_S79_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/022/SRR19064622/SRR19064622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/022/SRR19064622/SRR19064622_2.fastq.gz	DP080	human gut metagenome
SRR19064623	PRJNA834801	DC039	WGS	DC039_S188_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064623/SRR19064623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/023/SRR19064623/SRR19064623_2.fastq.gz	DC039	human gut metagenome
SRR19064625	PRJNA834801	DP079	WGS	DP079_S78_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064625/SRR19064625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064625/SRR19064625_2.fastq.gz	DP079	human gut metagenome
SRR19064632	PRJNA834801	DP071	WGS	DP071_S70_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064632/SRR19064632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/032/SRR19064632/SRR19064632_2.fastq.gz	DP071	human gut metagenome
SRR19064635	PRJNA834801	DC038	WGS	DC038_S172_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064635/SRR19064635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064635/SRR19064635_2.fastq.gz	DC038	human gut metagenome
SRR19064639	PRJNA834801	DP068	WGS	DP068_S67_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/039/SRR19064639/SRR19064639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/039/SRR19064639/SRR19064639_2.fastq.gz	DP068	human gut metagenome
SRR19064641	PRJNA834801	DP063	WGS	DP063_S62_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/041/SRR19064641/SRR19064641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/041/SRR19064641/SRR19064641_2.fastq.gz	DP063	human gut metagenome
SRR19064642	PRJNA834801	DC281	WGS	DC281_UAB832V2_S94_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064642/SRR19064642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/042/SRR19064642/SRR19064642_2.fastq.gz	DC281	human gut metagenome
SRR19064646	PRJNA834801	DC274	WGS	DC274_UAB832_S94_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064646/SRR19064646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/046/SRR19064646/SRR19064646_2.fastq.gz	DC274	human gut metagenome
SRR19064648	PRJNA834801	DC271	WGS	DC271_UAB832_S92_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/048/SRR19064648/SRR19064648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/048/SRR19064648/SRR19064648_2.fastq.gz	DC271	human gut metagenome
SRR19064652	PRJNA834801	DC026	WGS	DC026_S125_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/052/SRR19064652/SRR19064652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/052/SRR19064652/SRR19064652_2.fastq.gz	DC026	human gut metagenome
SRR19064653	PRJNA834801	DC004	WGS	DC004_S23_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/053/SRR19064653/SRR19064653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/053/SRR19064653/SRR19064653_2.fastq.gz	DC004	human gut metagenome
SRR19064657	PRJNA834801	DC263	WGS	DC263_UAB832_S85_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/057/SRR19064657/SRR19064657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/057/SRR19064657/SRR19064657_2.fastq.gz	DC263	human gut metagenome
SRR19064658	PRJNA834801	DC261	WGS	DC261_UAB832_S58_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064658/SRR19064658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064658/SRR19064658_2.fastq.gz	DC261	human gut metagenome
SRR19064666	PRJNA834801	DC249	WGS	DC249_UAB832_S51_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064666/SRR19064666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064666/SRR19064666_2.fastq.gz	DC249	human gut metagenome
SRR19064673	PRJNA834801	DC241	WGS	DC241_UAB832_S19_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064673/SRR19064673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/073/SRR19064673/SRR19064673_2.fastq.gz	DC241	human gut metagenome
SRR19064675	PRJNA834801	DC023	WGS	DC023_S117_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064675/SRR19064675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/075/SRR19064675/SRR19064675_2.fastq.gz	DC023	human gut metagenome
SRR19064677	PRJNA834801	DC234	WGS	DC234_UAB832_S94_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064677/SRR19064677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064677/SRR19064677_2.fastq.gz	DC234	human gut metagenome
SRR19064678	PRJNA834801	DC232	WGS	DC232_UAB832_S93_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064678/SRR19064678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/078/SRR19064678/SRR19064678_2.fastq.gz	DC232	human gut metagenome
SRR19064682	PRJNA834801	DC178	WGS	DC178_UAB832_S61_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064682/SRR19064682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/082/SRR19064682/SRR19064682_2.fastq.gz	DC178	human gut metagenome
SRR19064684	PRJNA834801	DC176	WGS	DC176_UAB832_S34_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/084/SRR19064684/SRR19064684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/084/SRR19064684/SRR19064684_2.fastq.gz	DC176	human gut metagenome
SRR19064686	PRJNA834801	DC174	WGS	DC174_UAB832_S32_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064686/SRR19064686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064686/SRR19064686_2.fastq.gz	DC174	human gut metagenome
SRR19064687	PRJNA834801	DC173	WGS	DC173_UAB832_S31_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064687/SRR19064687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/087/SRR19064687/SRR19064687_2.fastq.gz	DC173	human gut metagenome
SRR19064688	PRJNA834801	DC172	WGS	DC172_UAB832_S30_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064688/SRR19064688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064688/SRR19064688_2.fastq.gz	DC172	human gut metagenome
SRR19064691	PRJNA834801	DC170	WGS	DC170_UAB832_S28_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/091/SRR19064691/SRR19064691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/091/SRR19064691/SRR19064691_2.fastq.gz	DC170	human gut metagenome
SRR19064692	PRJNA834801	DC169	WGS	DC169_UAB832_S27_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/092/SRR19064692/SRR19064692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/092/SRR19064692/SRR19064692_2.fastq.gz	DC169	human gut metagenome
SRR19064693	PRJNA834801	DC168	WGS	DC168_UAB832_S26_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064693/SRR19064693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/093/SRR19064693/SRR19064693_2.fastq.gz	DC168	human gut metagenome
SRR19064699	PRJNA834801	DC161	WGS	DC161_S366_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064699/SRR19064699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/099/SRR19064699/SRR19064699_2.fastq.gz	DC161	human gut metagenome
SRR19064704	PRJNA834801	DC104	WGS	DC104_S311_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/004/SRR19064704/SRR19064704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/004/SRR19064704/SRR19064704_2.fastq.gz	DC104	human gut metagenome
SRR19064706	PRJNA834801	DC103	WGS	DC103_S310_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/006/SRR19064706/SRR19064706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/006/SRR19064706/SRR19064706_2.fastq.gz	DC103	human gut metagenome
SRR19064709	PRJNA834801	DC100	WGS	DC100_S307_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19064709/SRR19064709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19064709/SRR19064709_2.fastq.gz	DC100	human gut metagenome
SRR19064713	PRJNA834801	SP1114	WGS	SP1114_UAB832_S91_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19064713/SRR19064713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19064713/SRR19064713_2.fastq.gz	SP1114	human gut metagenome
SRR19064714	PRJNA834801	DP644	WGS	DP644_UAB832_S59_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064714/SRR19064714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/014/SRR19064714/SRR19064714_2.fastq.gz	DP644	human gut metagenome
SRR19064715	PRJNA834801	DC099	WGS	DC099_S306_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19064715/SRR19064715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/015/SRR19064715/SRR19064715_2.fastq.gz	DC099	human gut metagenome
SRR19064717	PRJNA834801	DP641	WGS	DP641_UAB832_S57_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064717/SRR19064717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/017/SRR19064717/SRR19064717_2.fastq.gz	DP641	human gut metagenome
SRR19064725	PRJNA834801	DP580	WGS	DP580_UAB832_S2_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064725/SRR19064725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/025/SRR19064725/SRR19064725_2.fastq.gz	DP580	human gut metagenome
SRR19064728	PRJNA834801	DP581	WGS	DP581_UAB832_S3_L004_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064728/SRR19064728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/028/SRR19064728/SRR19064728_2.fastq.gz	DP581	human gut metagenome
SRR19064731	PRJNA834801	DP576	WGS	DP576_UAB832_S82_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/031/SRR19064731/SRR19064731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/031/SRR19064731/SRR19064731_2.fastq.gz	DP576	human gut metagenome
SRR19064736	PRJNA834801	DP569	WGS	DP569_UAB832_S77_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19064736/SRR19064736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/036/SRR19064736/SRR19064736_2.fastq.gz	DP569	human gut metagenome
SRR19064738	PRJNA834801	DP567	WGS	DP567_UAB832_S75_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064738/SRR19064738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/038/SRR19064738/SRR19064738_2.fastq.gz	DP567	human gut metagenome
SRR19064745	PRJNA834801	DP483	WGS	DP483_UAB832_S87_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/045/SRR19064745/SRR19064745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/045/SRR19064745/SRR19064745_2.fastq.gz	DP483	human gut metagenome
SRR19064747	PRJNA834801	DC009	WGS	DC009_S51_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/047/SRR19064747/SRR19064747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/047/SRR19064747/SRR19064747_2.fastq.gz	DC009	human gut metagenome
SRR19064750	PRJNA834801	DP477	WGS	DP477_UAB832_S84_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064750/SRR19064750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/050/SRR19064750/SRR19064750_2.fastq.gz	DP477	human gut metagenome
SRR19064753	PRJNA834801	DP490	WGS	DP490_UAB832_S1_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/053/SRR19064753/SRR19064753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/053/SRR19064753/SRR19064753_2.fastq.gz	DP490	human gut metagenome
SRR19064755	PRJNA834801	DP353	WGS	DP353_UAB832_S45_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/055/SRR19064755/SRR19064755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/055/SRR19064755/SRR19064755_2.fastq.gz	DP353	human gut metagenome
SRR19064757	PRJNA834801	DP350	WGS	DP350_UAB832_S42_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/057/SRR19064757/SRR19064757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/057/SRR19064757/SRR19064757_2.fastq.gz	DP350	human gut metagenome
SRR19064758	PRJNA834801	DP349	WGS	DP349_UAB832_S41_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064758/SRR19064758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/058/SRR19064758/SRR19064758_2.fastq.gz	DP349	human gut metagenome
SRR19064760	PRJNA834801	DP348	WGS	DP348_UAB832_S40_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064760/SRR19064760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/060/SRR19064760/SRR19064760_2.fastq.gz	DP348	human gut metagenome
SRR19064761	PRJNA834801	DC069	WGS	DC069_S277_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064761/SRR19064761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/061/SRR19064761/SRR19064761_2.fastq.gz	DC069	human gut metagenome
SRR19064763	PRJNA834801	DP347	WGS	DP347_UAB832_S39_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064763/SRR19064763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/063/SRR19064763/SRR19064763_2.fastq.gz	DP347	human gut metagenome
SRR19064764	PRJNA834801	DP346	WGS	DP346_UAB832_S38_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064764/SRR19064764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/064/SRR19064764/SRR19064764_2.fastq.gz	DP346	human gut metagenome
SRR19064766	PRJNA834801	DP342	WGS	DP342_UAB832_S25_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064766/SRR19064766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/066/SRR19064766/SRR19064766_2.fastq.gz	DP342	human gut metagenome
SRR19064771	PRJNA834801	DP287	WGS	DP287_S297_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064771/SRR19064771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/071/SRR19064771/SRR19064771_2.fastq.gz	DP287	human gut metagenome
SRR19064772	PRJNA834801	DP285	WGS	DP285_S296_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064772/SRR19064772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/072/SRR19064772/SRR19064772_2.fastq.gz	DP285	human gut metagenome
SRR19064776	PRJNA834801	DP280	WGS	DP280_S274_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/076/SRR19064776/SRR19064776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/076/SRR19064776/SRR19064776_2.fastq.gz	DP280	human gut metagenome
SRR19064777	PRJNA834801	DP279	WGS	DP279_S273_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064777/SRR19064777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/077/SRR19064777/SRR19064777_2.fastq.gz	DP279	human gut metagenome
SRR19064779	PRJNA834801	DP278	WGS	DP278_S272_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/079/SRR19064779/SRR19064779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/079/SRR19064779/SRR19064779_2.fastq.gz	DP278	human gut metagenome
SRR19064783	PRJNA834801	DP273	WGS	DP273_S267_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/083/SRR19064783/SRR19064783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/083/SRR19064783/SRR19064783_2.fastq.gz	DP273	human gut metagenome
SRR19064785	PRJNA834801	DP271	WGS	DP271_S265_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064785/SRR19064785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/085/SRR19064785/SRR19064785_2.fastq.gz	DP271	human gut metagenome
SRR19064786	PRJNA834801	DP274	WGS	DP274_S268_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064786/SRR19064786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/086/SRR19064786/SRR19064786_2.fastq.gz	DP274	human gut metagenome
SRR19064788	PRJNA834801	DP270	WGS	DP270_S264_L003_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064788/SRR19064788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/088/SRR19064788/SRR19064788_2.fastq.gz	DP270	human gut metagenome
SRR19064791	PRJNA834801	DP239	WGS	DP239_S237_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/091/SRR19064791/SRR19064791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/091/SRR19064791/SRR19064791_2.fastq.gz	DP239	human gut metagenome
SRR19064792	PRJNA834801	DP237	WGS	DP237_S235_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/092/SRR19064792/SRR19064792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/092/SRR19064792/SRR19064792_2.fastq.gz	DP237	human gut metagenome
SRR19064797	PRJNA834801	DP226	WGS	DP226_S224_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/097/SRR19064797/SRR19064797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/097/SRR19064797/SRR19064797_2.fastq.gz	DP226	human gut metagenome
SRR19064800	PRJNA834801	DP224	WGS	DP224_S222_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064800/SRR19064800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/000/SRR19064800/SRR19064800_2.fastq.gz	DP224	human gut metagenome
SRR19064801	PRJNA834801	DP222	WGS	DP222_S220_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064801/SRR19064801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/001/SRR19064801/SRR19064801_2.fastq.gz	DP222	human gut metagenome
SRR19064802	PRJNA834801	DP221	WGS	DP221_S219_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19064802/SRR19064802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/002/SRR19064802/SRR19064802_2.fastq.gz	DP221	human gut metagenome
SRR19064803	PRJNA834801	DP220	WGS	DP220_S218_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19064803/SRR19064803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/003/SRR19064803/SRR19064803_2.fastq.gz	DP220	human gut metagenome
SRR19064808	PRJNA834801	DP211	WGS	DP211_S209_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19064808/SRR19064808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19064808/SRR19064808_2.fastq.gz	DP211	human gut metagenome
SRR19064809	PRJNA834801	DC006	WGS	DC006_S34_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19064809/SRR19064809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19064809/SRR19064809_2.fastq.gz	DC006	human gut metagenome
SRR19064811	PRJNA834801	DP183	WGS	DP183_S181_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19064811/SRR19064811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19064811/SRR19064811_2.fastq.gz	DP183	human gut metagenome
SRR19064816	PRJNA834801	DP178	WGS	DP178_S176_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064816/SRR19064816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/016/SRR19064816/SRR19064816_2.fastq.gz	DP178	human gut metagenome
SRR19064818	PRJNA834801	DP176	WGS	DP176_S174_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19064818/SRR19064818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/018/SRR19064818/SRR19064818_2.fastq.gz	DP176	human gut metagenome
SRR19064824	PRJNA834801	DP169	WGS	DP169_S168_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064824/SRR19064824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/024/SRR19064824/SRR19064824_2.fastq.gz	DP169	human gut metagenome
SRR19064826	PRJNA834801	DP166	WGS	DP166_S165_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064826/SRR19064826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/026/SRR19064826/SRR19064826_2.fastq.gz	DP166	human gut metagenome
SRR19064829	PRJNA834801	DP161	WGS	DP161_S160_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/029/SRR19064829/SRR19064829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/029/SRR19064829/SRR19064829_2.fastq.gz	DP161	human gut metagenome
SRR19064835	PRJNA834801	DP157	WGS	DP157_S156_L002_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064835/SRR19064835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/035/SRR19064835/SRR19064835_2.fastq.gz	DP157	human gut metagenome
